Date,Traffic_Source,Traffic_Medium,Device_Category,Landing_Page,Users,New_Users,Sessions,Pageviews,Bounce_Rate_Pct,Avg_Session_Duration_Sec,Pages_Per_Session,Exit_Rate_Pct,Conversion_Rate_Pct,Transactions,Quantity_Sold,Revenue_KES,Cart_Abandonment_Rate_Pct,Marketing_Cost_KES,ROAS,Customer_Journey_Stage
12/20/2024,Instagram,Paid,Desktop,Product_Page,110,43,129,410,51.7,247,3.18,50.16,3.12,4,8,15167.1,73.16,4340.05,3.49,Consideration
1/26/2024,Direct,No Media,Mobile,Category_Page,371,246,524,1268,55.78,189,2.42,59.63,0.76,4,8,9235.36,83.52,0,,Consideration
9/14/2023,Email,Newsletter,Mobile,Homepage,350,67,499,1143,55.36,232,2.29,50.54,2.51,13,13,46133.48,74.3,0,,Consideration
1/27/2025,Facebook,Paid,Mobile,Category_Page,185,31,222,566,56.22,220,2.55,58.74,1.14,3,3,9119.73,81.67,6443.48,1.42,Consideration
1/14/2025,Instagram,Paid,Mobile,Promo_Page,446,102,489,1643,49.14,217,3.36,51.54,6.02,29,29,143095.26,61.72,19118.01,7.48,Decision
6/9/2025,Linkedin,Paid,Mobile,Promo_Page,386,164,485,1343,51.05,264,2.77,45.32,5.75,28,28,65792.27,71.52,21242.12,3.1,Decision
2/17/2025,Youtube,Paid,Desktop,Promo_Page,299,57,384,1989,15,351,5.18,20,7.59,29,29,97097.58,63.28,15789.01,6.15,Awareness
2/12/2025,Google,Organic,Tablet,Homepage,385,322,442,1401,51.26,258,3.17,55.01,2.08,9,9,23720.9,84.61,0,,Consideration
5/12/2023,Tiktok,Paid,Mobile,Homepage,101,84,128,381,54.73,219,2.98,49.61,0.77,1,3,1817.67,83.24,2279.36,0.8,Awareness
10/19/2023,Email,Newsletter,Mobile,Category_Page,565,204,779,1332,68.71,208,1.71,59.54,3.62,28,28,98452.71,75.12,0,,Consideration
8/15/2022,Facebook,Paid,Mobile,Category_Page,474,206,671,926,71.94,164,1.38,61.19,2.03,14,28,31822.95,79.97,21119.6,1.51,Consideration
2/22/2022,Instagram,Paid,Desktop,Product_Page,537,155,631,1899,51.26,197,3.01,46.27,2.93,18,36,82126.85,74.96,18917.12,4.34,Consideration
6/12/2025,Instagram,Paid,Desktop,Blog,432,121,625,2200,46.54,216,3.52,45.55,4,25,50,121186.87,74.18,15009.24,8.07,Awareness
5/12/2023,Email,Newsletter,Desktop,Promo_Page,328,55,370,1399,33.15,291,3.78,33.18,8.8,33,33,191287.25,60.72,0,,Decision
9/27/2022,Google,Organic,Mobile,Product_Page,64,52,81,176,58.43,187,2.17,60.41,1.49,1,1,3897.68,80.31,0,,Consideration
3/17/2022,Instagram,Paid,Mobile,Product_Page,389,61,415,813,72.98,186,1.96,73,2.13,9,18,30272.53,77.9,8903.11,3.4,Consideration
6/5/2025,Email,Newsletter,Mobile,Product_Page,258,81,318,1119,45.13,245,3.52,42.48,2.92,9,9,31563.12,80.52,0,,Decision
1/23/2025,Email,Newsletter,Desktop,Category_Page,444,197,512,2237,34.48,253,4.37,36.43,5.48,28,56,129101.59,67,0,,Consideration
8/15/2024,Direct,No Media,Mobile,Category_Page,570,440,703,2004,45.17,263,2.85,46.91,2.33,16,64,66992.7,77.4,0,,Consideration
7/4/2025,Instagram,Paid,Desktop,Product_Page,168,49,215,931,32.86,304,4.33,29.33,4.26,9,9,46509.53,71.55,3956.06,11.76,Consideration
12/31/2023,Facebook,Paid,Desktop,Product_Page,421,156,574,1711,44.32,216,2.98,48.32,5.52,32,32,128877.66,65.55,18111.25,7.12,Consideration
9/7/2022,Facebook,Paid,Desktop,Promo_Page,494,110,683,2821,21.74,287,4.13,21.48,8.55,58,58,370859.18,60.09,10965.97,33.82,Decision
8/16/2025,Google,Organic,Mobile,Product_Page,160,127,218,425,64.57,204,1.95,55.48,0.74,2,2,6471.33,90.48,0,,Consideration
3/17/2024,Email,Newsletter,Mobile,Promo_Page,573,144,803,2770,42.14,236,3.45,40.55,7.7,62,186,182524.14,63.52,0,,Decision
6/29/2025,Email,Newsletter,Mobile,Blog,89,19,119,225,64.81,167,1.89,58.99,1.67,2,2,6281.01,86.9,0,,Awareness
8/6/2024,Linkedin,Paid,Mobile,Homepage,194,51,231,688,59.67,240,2.98,55.23,1.06,2,2,6974.7,81.05,7857.05,0.89,Consideration
12/24/2023,Google,Organic,Mobile,Product_Page,451,343,499,1307,49.81,228,2.62,50.91,3.01,15,15,35131.53,83.34,0,,Consideration
4/27/2025,Facebook,Paid,Mobile,Category_Page,520,103,633,1570,62.38,202,2.48,67.25,1.7,11,22,45733.67,87.66,16912.46,2.7,Consideration
8/15/2023,Instagram,Paid,Desktop,Product_Page,340,106,434,1675,34.51,260,3.86,35.54,3.73,16,16,89306.76,69.89,14431.17,6.19,Consideration
12/8/2024,Tiktok,Paid,Desktop,Category_Page,302,265,344,1431,30.83,290,4.16,28.53,3.72,13,26,81654.53,76.43,2147.83,38.02,Awareness
2/2/2023,Email,Newsletter,Mobile,Blog,85,31,118,245,65.3,234,2.08,69.38,4.63,5,5,12019.42,70.25,0,,Awareness
12/4/2023,Google,Organic,Mobile,Promo_Page,125,109,151,625,38.53,281,4.14,41.74,5.13,8,16,31480.87,71.5,0,,Decision
3/21/2023,Google,Organic,Desktop,Homepage,300,246,418,1551,29.04,309,3.71,26.25,5.67,24,24,66688.63,68.93,0,,Consideration
7/14/2025,Twitter,Organic,Mobile,Product_Page,80,66,98,191,69.8,218,1.95,68.2,1.44,1,3,3083.72,87,0,,Awareness
7/16/2023,Google,Organic,Desktop,Product_Page,50,35,63,194,41.89,249,3.08,46.01,5.23,3,3,11908.97,73.94,0,,Consideration
5/12/2025,Direct,No Media,Mobile,Homepage,172,119,236,616,56.02,229,2.61,52.45,1.35,3,9,10910.91,80.3,0,,Consideration
4/8/2023,Instagram,Paid,Mobile,Promo_Page,71,21,75,322,32.74,287,4.3,29.13,6.42,5,5,16154.99,63.52,1400.16,11.54,Decision
12/18/2022,Tiktok,Paid,Desktop,Homepage,523,409,592,1711,49.95,231,2.89,44.04,4.19,25,25,106621.29,71.3,10208.76,10.44,Awareness
3/21/2022,Direct,No Media,Mobile,Blog,355,273,420,974,58.52,213,2.32,61.85,0.75,3,3,12855.73,80.41,0,,Awareness
12/6/2025,Google,Organic,Desktop,Category_Page,99,83,142,494,44.41,288,3.48,44.26,4.86,7,7,39037.26,74.54,0,,Consideration
9/27/2023,Tiktok,Paid,Mobile,Category_Page,380,282,468,1245,56.4,219,2.66,53.26,0.6,3,6,11651.61,85.56,5073.14,2.3,Awareness
9/18/2024,Google,Organic,Desktop,Promo_Page,194,159,260,1043,30.96,285,4.01,28.09,8.28,22,44,132433.73,58.84,0,,Decision
2/29/2024,Direct,No Media,Mobile,Category_Page,305,206,410,754,71.68,217,1.84,71.43,1.65,7,14,19681.42,80.11,0,,Consideration
11/28/2024,Twitter,Organic,Mobile,Promo_Page,343,232,375,1234,50.13,251,3.29,45.26,5.34,20,20,51701.77,72.17,0,,Awareness
12/24/2022,Linkedin,Paid,Mobile,Homepage,89,24,113,312,52.02,227,2.76,45.1,1.74,2,2,3884.35,87.41,7326.88,0.53,Consideration
9/10/2022,Instagram,Paid,Tablet,Product_Page,223,78,308,872,48.33,221,2.83,41.31,2.88,9,27,22455.83,81.2,6323.53,3.55,Consideration
3/6/2025,Instagram,Paid,Desktop,Blog,356,79,489,1795,46.45,269,3.67,48.56,4.74,23,23,114649.09,69.73,17341.66,6.61,Awareness
12/22/2025,Google,Organic,Mobile,Blog,362,273,396,436,80.76,124,1.1,81.85,1.64,6,6,21035.84,79.23,0,,Awareness
12/12/2022,Direct,No Media,Desktop,Homepage,128,95,170,646,42.37,250,3.8,46.24,5.28,9,18,34386.69,68.21,0,,Consideration
4/28/2022,Instagram,Paid,Mobile,Category_Page,386,89,409,1391,49.38,248,3.4,50.08,1.98,8,32,16626.78,79.58,7649.38,2.17,Consideration
4/17/2025,Instagram,Paid,Desktop,Product_Page,199,65,288,1238,35.66,304,4.3,37.66,5.25,15,30,85752.53,75,8953.67,9.58,Consideration
9/1/2023,Google,Organic,Mobile,Blog,514,345,640,704,90.41,153,1.1,91.37,1.44,9,9,33249.72,81.53,0,,Awareness
7/9/2025,Google,Organic,Mobile,Product_Page,395,340,503,1222,53.35,237,2.43,55.15,2.46,12,48,37797.81,83.59,0,,Consideration
1/18/2024,Facebook,Paid,Mobile,Product_Page,297,116,334,1092,53.04,259,3.27,49.33,1.66,6,18,24206.41,85.11,7952.78,3.04,Consideration
7/9/2022,Instagram,Paid,Tablet,Blog,269,101,299,475,69.25,225,1.59,70.34,2.02,6,6,14203.46,83.39,8358.4,1.7,Awareness
12/16/2025,Google,Organic,Mobile,Category_Page,465,319,509,764,68.79,210,1.5,73.93,1.44,7,7,13591.9,79.99,0,,Consideration
5/28/2023,Email,Newsletter,Tablet,Category_Page,431,84,500,1335,52.26,198,2.67,48.83,5.19,26,26,105135.27,68.77,0,,Consideration
12/27/2023,Linkedin,Paid,Desktop,Product_Page,307,121,329,1059,45.2,236,3.22,38.65,5.03,17,17,80785,64.99,15022.35,5.38,Consideration
6/18/2024,Facebook,Paid,Mobile,Homepage,394,124,444,1234,58.44,245,2.78,56.73,1.8,8,8,25823.96,81.71,14785.16,1.75,Consideration
6/26/2025,Email,Newsletter,Mobile,Homepage,303,95,373,1007,49.21,281,2.7,43.08,4.81,18,18,55057.7,74.46,0,,Consideration
7/19/2025,Tiktok,Paid,Desktop,Homepage,459,308,552,2473,32.29,327,4.48,28.52,4.01,22,66,78858.78,70.76,3719.22,21.2,Awareness
6/27/2023,Linkedin,Paid,Mobile,Promo_Page,381,133,422,1570,41.38,246,3.72,43.13,5.63,24,24,129329.01,68.62,21855.47,5.92,Decision
8/14/2023,Direct,No Media,Desktop,Category_Page,587,515,721,2242,46.12,253,3.11,48.43,3.87,28,84,178134.86,80.01,0,,Consideration
3/2/2025,Linkedin,Paid,Desktop,Homepage,235,84,277,1144,30.8,264,4.13,29.83,3.86,11,22,66599.61,77.37,18407.46,3.62,Consideration
3/3/2024,Instagram,Paid,Desktop,Product_Page,94,23,99,350,45.55,228,3.54,42.77,3.68,4,4,19895.91,80.77,3210.41,6.2,Consideration
1/26/2024,Email,Newsletter,Mobile,Blog,379,69,540,1226,68.94,223,2.27,74.44,3.47,19,19,30703.55,80.87,0,,Awareness
4/4/2023,Tiktok,Paid,Mobile,Category_Page,279,243,345,925,53.73,225,2.68,53.16,1.05,4,4,14547.91,89.1,2442.44,5.96,Awareness
11/24/2022,Google,Organic,Desktop,Product_Page,157,141,205,980,23.6,325,4.78,24.67,5.01,10,10,31823.92,67.24,0,,Consideration
2/7/2024,Direct,No Media,Desktop,Category_Page,416,273,574,1642,44.47,232,2.86,43.03,4.51,26,26,105300.07,67.46,0,,Consideration
5/1/2025,Instagram,Paid,Mobile,Homepage,125,47,166,448,63.55,238,2.7,54.73,2.87,5,5,17514.39,72.43,5109.25,3.43,Consideration
2/23/2024,Google,Organic,Mobile,Promo_Page,600,400,734,1930,50.97,221,2.63,44.1,5.69,42,42,182343.78,62.54,0,,Decision
3/26/2025,Tiktok,Paid,Mobile,Category_Page,104,77,131,227,65.58,211,1.73,58.59,2.62,3,3,7837.19,80.19,1529.56,5.12,Awareness
11/15/2025,Direct,No Media,Mobile,Category_Page,136,93,191,579,56.26,204,3.03,57.69,2.61,5,5,11431.55,81.92,0,,Consideration
5/28/2022,Youtube,Paid,Mobile,Category_Page,226,90,311,908,55.77,264,2.92,54.47,0.76,2,2,7272.21,82.95,12250.35,0.59,Awareness
8/23/2022,Google,Organic,Desktop,Category_Page,272,237,296,1051,42.58,255,3.55,41.16,4.38,13,26,38821.35,66.69,0,,Consideration
2/7/2022,Email,Newsletter,Mobile,Blog,102,19,148,278,78.49,160,1.88,85.25,2.79,4,12,11804.76,78.28,0,,Awareness
12/15/2025,Facebook,Paid,Mobile,Promo_Page,262,81,333,1199,46.97,285,3.6,51.2,4.52,15,30,82637.84,66.88,11073.43,7.46,Decision
5/3/2025,Youtube,Paid,Desktop,Blog,99,27,141,357,67.7,217,2.53,73.64,3.9,5,5,25091.63,72.11,4868.37,5.15,Awareness
3/16/2024,Google,Organic,Mobile,Category_Page,55,41,66,210,54.91,230,3.18,58.56,2.83,2,2,7453.6,82.21,0,,Consideration
10/4/2022,Google,Organic,Mobile,Blog,126,96,166,380,69.46,161,2.29,65.2,0.58,1,1,3132.23,89.36,0,,Awareness
3/13/2022,Youtube,Paid,Mobile,Category_Page,423,148,601,1983,50.05,226,3.3,45.03,2.7,16,16,70127.07,77.99,24023.15,2.92,Awareness
4/19/2024,Facebook,Paid,Desktop,Blog,274,42,373,1212,49.96,203,3.25,50.85,4.78,18,54,108478.72,67.16,11876.65,9.13,Awareness
10/26/2025,Facebook,Paid,Mobile,Product_Page,222,81,245,554,61.67,238,2.26,64.51,2.81,7,14,17395.2,79.56,6512.38,2.67,Consideration
5/29/2023,Direct,No Media,Mobile,Category_Page,527,441,722,2000,54.73,266,2.77,47.38,2.15,16,32,53375.46,75.7,0,,Consideration
8/25/2024,Facebook,Paid,Mobile,Promo_Page,544,187,595,1892,41.09,257,3.18,40.48,7.2,43,129,170865.89,63.47,7233.24,23.62,Decision
2/13/2025,Twitter,Organic,Mobile,Homepage,227,180,309,763,52.02,242,2.47,56.61,3.44,11,22,46715.48,76.03,0,,Awareness
5/30/2024,Direct,No Media,Mobile,Product_Page,350,239,490,1504,48.27,262,3.07,49.62,2.85,14,28,47474.61,72.57,0,,Retention
12/23/2025,Google,Organic,Mobile,Category_Page,73,66,96,202,65.63,224,2.1,58.19,2.65,3,3,10263.83,82.91,0,,Consideration
5/25/2024,Instagram,Paid,Desktop,Category_Page,526,183,672,1633,54.28,212,2.43,54.15,4.7,32,32,111367.4,67.7,16308.7,6.83,Consideration
1/24/2022,Google,Organic,Desktop,Blog,67,47,84,229,62.88,221,2.73,68,3.76,3,6,14815.05,69.99,0,,Awareness
2/26/2024,Facebook,Paid,Mobile,Homepage,371,142,464,970,59.76,221,2.09,56.52,1.86,9,9,16605.49,85.5,7895.63,2.1,Consideration
7/10/2025,Email,Newsletter,Mobile,Product_Page,534,228,698,1794,49.43,252,2.57,51.52,4.41,31,62,111125.91,75.22,0,,Decision
5/23/2022,Twitter,Organic,Tablet,Product_Page,580,491,617,1493,53.33,253,2.42,55.19,2.83,17,17,58301.78,76.34,0,,Awareness
7/23/2022,Youtube,Paid,Tablet,Product_Page,569,210,789,2675,44.78,263,3.39,49.08,1.55,12,12,31775.65,86.35,18322.36,1.73,Awareness
7/2/2025,Tiktok,Paid,Mobile,Category_Page,207,141,218,752,43.15,263,3.45,41.08,2.84,6,6,16849.9,76.67,3174.36,5.31,Awareness
1/7/2025,Facebook,Paid,Desktop,Blog,498,92,669,2569,43.49,256,3.84,43.81,2.63,18,18,106585.93,78.49,14954.34,7.13,Awareness
12/26/2024,Linkedin,Paid,Desktop,Promo_Page,592,138,728,3196,29.13,316,4.39,28.7,7.64,56,56,380665.85,58.36,27776.91,13.7,Decision
3/12/2025,Facebook,Paid,Desktop,Homepage,76,30,96,358,30.65,297,3.73,28.87,4.52,4,12,12686.08,69.12,1497.59,8.47,Consideration
3/19/2023,Instagram,Paid,Desktop,Product_Page,133,25,146,550,41.21,295,3.77,37.08,5.17,8,8,39761.44,67.72,4894.92,8.12,Consideration
6/2/2023,Google,Organic,Mobile,Homepage,251,185,266,819,54.36,216,3.08,48.76,1.44,4,4,6381.64,81.95,0,,Consideration
7/24/2022,Direct,No Media,Mobile,Category_Page,357,277,514,1588,51.85,267,3.09,55.1,3.06,16,16,43687.25,72.49,0,,Consideration
6/29/2022,Instagram,Paid,Mobile,Homepage,598,196,773,1793,63.65,220,2.32,64.58,2.59,20,60,34989.82,83.17,27601.18,1.27,Consideration
8/5/2024,Google,Organic,Desktop,Promo_Page,434,344,530,2030,26.49,334,3.83,26.44,7.34,39,78,179387.44,66.42,0,,Decision
3/10/2022,Google,Organic,Desktop,Homepage,560,385,647,1708,49.17,238,2.64,46.02,4.68,30,30,118184.95,68.84,0,,Consideration
5/2/2023,Facebook,Paid,Desktop,Product_Page,390,67,426,1670,36.4,264,3.92,36.71,6.17,26,52,131878.2,66.32,9209.6,14.32,Consideration
7/21/2023,Youtube,Paid,Mobile,Homepage,293,56,356,648,67.75,230,1.82,62.66,1.58,6,12,25812.92,76.78,11707.99,2.2,Awareness
1/19/2022,Direct,No Media,Mobile,Product_Page,106,79,119,415,49.18,221,3.49,46.88,1.21,1,1,4426.74,85.24,0,,Retention
6/21/2025,Facebook,Paid,Mobile,Product_Page,343,138,398,1230,48.16,245,3.09,50.29,1.65,7,7,19570.75,86.15,5482.08,3.57,Consideration
2/10/2024,Direct,No Media,Tablet,Category_Page,332,257,449,1607,40.16,241,3.58,40.36,3.66,16,48,33176.56,73.65,0,,Consideration
9/26/2024,Google,Organic,Mobile,Category_Page,576,406,803,1783,65.52,201,2.22,67.57,1.12,9,9,15936.76,79.99,0,,Consideration
7/4/2025,Direct,No Media,Desktop,Product_Page,460,338,650,2015,52.15,226,3.1,49.72,5.58,36,36,201929.52,66.96,0,,Retention
12/27/2025,Facebook,Paid,Desktop,Category_Page,243,53,283,1157,36.01,318,4.09,39.34,4.66,13,13,51828.89,69.2,9039.88,5.73,Consideration
7/11/2022,Email,Newsletter,Mobile,Product_Page,203,68,263,910,49.68,241,3.46,48.61,5.38,14,28,60249.87,64.07,0,,Decision
7/11/2023,Email,Newsletter,Desktop,Blog,594,250,659,1727,53.89,241,2.62,51.8,5.25,35,105,184778.24,68.4,0,,Awareness
4/30/2022,Google,Organic,Mobile,Product_Page,129,105,165,416,66.33,211,2.52,62.69,3.39,6,12,9615.19,72.9,0,,Consideration
3/23/2025,Google,Organic,Mobile,Category_Page,235,168,280,840,45.83,290,3,45.42,1.75,5,10,14662.32,86.11,0,,Consideration
11/5/2023,Google,Organic,Mobile,Category_Page,444,297,531,1811,43.84,235,3.41,47.58,1.45,8,8,35321.76,86.23,0,,Consideration
3/3/2023,Direct,No Media,Mobile,Category_Page,206,164,263,579,63.13,171,2.2,68.23,2.09,5,5,12289.26,79.59,0,,Consideration
6/19/2022,Instagram,Paid,Mobile,Category_Page,420,101,605,1876,56.81,254,3.1,49.24,2.41,15,45,32015.38,78.4,14972.15,2.14,Consideration
11/22/2024,Direct,No Media,Desktop,Blog,213,173,298,849,50.25,230,2.85,49.74,3.01,9,9,56445.77,82.56,0,,Awareness
3/17/2023,Direct,No Media,Desktop,Product_Page,384,263,405,1843,30.55,327,4.55,32.41,3.16,13,13,52290.49,75.35,0,,Retention
3/8/2025,Google,Organic,Tablet,Product_Page,214,156,303,830,58.51,197,2.74,52.89,2.21,7,14,11890.76,84.38,0,,Consideration
12/6/2025,Linkedin,Paid,Mobile,Product_Page,540,121,700,1442,73.11,157,2.06,79.36,0.52,4,8,10179.52,88.32,40028.88,0.25,Consideration
11/14/2024,Instagram,Paid,Mobile,Homepage,227,89,317,716,57.57,234,2.26,59.24,2.72,9,9,25278.16,79.35,9822.41,2.57,Consideration
8/6/2022,Email,Newsletter,Tablet,Product_Page,558,248,660,2244,45.21,280,3.4,45.16,3.8,25,25,70976.78,79.44,0,,Decision
5/31/2022,Tiktok,Paid,Desktop,Category_Page,308,266,417,1084,52.3,255,2.6,47.01,5.49,23,46,93577.71,68.3,7054.3,13.27,Awareness
6/21/2025,Facebook,Paid,Mobile,Homepage,564,162,651,2122,54.22,232,3.26,53.23,1.6,10,10,28044.4,83.06,13909.41,2.02,Consideration
1/5/2025,Affiliate,Cpc,Desktop,Blog,569,118,758,2183,50.68,221,2.88,47.26,2.53,19,19,82400.64,75.95,13688.88,6.02,Awareness
9/25/2024,Google,Organic,Desktop,Category_Page,227,196,313,873,46.16,262,2.79,41.74,3.8,12,24,66016.46,77.88,0,,Consideration
6/28/2022,Direct,No Media,Desktop,Product_Page,58,43,73,269,39.74,298,3.68,43.56,4.24,3,12,10286.71,74.57,0,,Retention
4/26/2022,Facebook,Paid,Mobile,Homepage,375,137,398,1043,48.44,208,2.62,45.61,3.28,13,52,21345.15,80.16,8986.48,2.38,Consideration
11/5/2024,Facebook,Paid,Desktop,Blog,433,70,492,1215,51.38,249,2.47,56.17,4.16,20,60,99425.6,76.05,12909.79,7.7,Awareness
10/14/2025,Email,Newsletter,Desktop,Product_Page,50,8,55,234,23.87,352,4.26,24.5,7.49,4,4,24307.42,65.32,0,,Decision
10/13/2023,Tiktok,Paid,Mobile,Blog,251,213,319,568,74.74,183,1.78,78.98,0.2,1,3,2749.95,88.12,1952.44,1.41,Awareness
2/15/2024,Facebook,Paid,Mobile,Promo_Page,57,15,72,249,41.36,273,3.46,40.28,4.19,3,6,8616.21,68.8,1675.17,5.14,Decision
4/28/2022,Tiktok,Paid,Mobile,Category_Page,103,88,149,222,68.96,184,1.49,60.32,1.69,3,3,13102.81,83.89,2194.98,5.97,Awareness
3/5/2024,Google,Organic,Mobile,Category_Page,443,392,502,1441,55.27,235,2.87,48.21,2.62,13,39,21585.48,81.03,0,,Consideration
9/13/2025,Direct,No Media,Mobile,Blog,364,255,387,909,63.41,193,2.35,69.72,1.49,6,12,15409.05,81.49,0,,Awareness
9/14/2022,Instagram,Paid,Mobile,Homepage,192,57,239,750,56.52,246,3.14,61.15,2.93,7,7,19039.43,79.89,5426.94,3.51,Consideration
8/19/2023,Google,Organic,Mobile,Promo_Page,463,379,562,2366,34.71,288,4.21,32.53,5.27,30,60,106541.56,64.95,0,,Decision
10/1/2023,Google,Organic,Mobile,Promo_Page,123,94,144,462,46.38,234,3.21,49.87,4.39,6,12,23828.74,71.63,0,,Decision
4/10/2025,Google,Organic,Desktop,Product_Page,168,129,178,648,39.55,305,3.64,39.9,4.83,9,9,29783.16,73.06,0,,Consideration
5/10/2025,Facebook,Paid,Mobile,Category_Page,491,78,577,987,67.31,229,1.71,59.24,1.68,10,20,18056.41,85.96,7803.37,2.31,Consideration
6/29/2025,Facebook,Paid,Mobile,Homepage,387,83,511,1446,57.68,252,2.83,58,1.62,8,24,20930.38,84.89,17169.22,1.22,Consideration
9/18/2025,Tiktok,Paid,Mobile,Product_Page,83,70,101,214,58.26,186,2.12,60.73,2.78,3,3,5278.49,79.5,1432.07,3.69,Awareness
4/20/2024,Google,Organic,Mobile,Product_Page,581,471,722,2137,45.73,229,2.96,41.78,3.02,22,66,62778.37,76.99,0,,Consideration
1/5/2024,Linkedin,Paid,Mobile,Homepage,415,163,457,786,73.6,166,1.72,70.03,2.74,13,39,36601.25,82.7,16472.25,2.22,Consideration
4/19/2023,Facebook,Paid,Desktop,Category_Page,413,92,511,1502,49.63,272,2.94,42.5,3.63,19,57,118385.78,80.85,17638.18,6.71,Consideration
7/31/2022,Direct,No Media,Mobile,Homepage,510,336,605,1815,51.53,255,3,50.84,1.79,11,11,33769.36,81.72,0,,Consideration
7/6/2025,Facebook,Paid,Desktop,Promo_Page,101,44,111,604,15,374,5.44,20,8.83,10,20,42656.33,61.36,3764.17,11.33,Decision
12/2/2025,Linkedin,Paid,Tablet,Blog,70,14,88,195,65.1,160,2.22,69.97,1.04,1,1,4157.93,82.2,6116.18,0.68,Awareness
1/5/2024,Instagram,Paid,Mobile,Product_Page,57,22,81,168,64.85,184,2.08,58.18,1.93,2,6,8623.48,77.71,1353.07,6.37,Consideration
12/31/2025,Youtube,Paid,Mobile,Category_Page,570,161,703,1743,59.29,180,2.48,50.73,0.79,6,6,19406.09,86.57,17629.25,1.1,Awareness
12/3/2025,Direct,No Media,Mobile,Product_Page,447,329,503,1705,48.85,274,3.39,44.61,2.8,14,28,52239.42,76.8,0,,Retention
6/19/2023,Google,Organic,Mobile,Promo_Page,241,191,263,899,38.67,287,3.42,33.18,4.37,11,11,59352.06,74.22,0,,Decision
3/14/2024,Email,Newsletter,Mobile,Category_Page,319,87,373,839,65.95,193,2.25,70.77,4,15,15,29851.01,79.11,0,,Consideration
8/26/2024,Facebook,Paid,Desktop,Homepage,399,90,550,1908,46.71,269,3.47,50.32,5.06,28,28,138133.7,75.45,8932.5,15.46,Consideration
2/6/2023,Email,Newsletter,Mobile,Blog,585,244,743,817,86.83,154,1.1,77.61,1.56,12,24,42225.43,88.14,0,,Awareness
10/11/2024,Tiktok,Paid,Mobile,Product_Page,541,441,697,1603,70.37,168,2.3,61.45,2.55,18,36,78850.66,83.32,7925.04,9.95,Awareness
6/19/2022,Facebook,Paid,Mobile,Promo_Page,393,175,535,1573,46.19,232,2.94,41.11,5.98,32,64,153697.12,61.63,17796.19,8.64,Decision
4/3/2023,Youtube,Paid,Mobile,Product_Page,154,28,167,342,59.93,210,2.05,53.63,1.46,2,2,3362.15,83.1,7335.97,0.46,Awareness
8/29/2023,Tiktok,Paid,Mobile,Homepage,485,426,670,1903,61.36,185,2.84,56.08,1.6,11,33,28229.23,83.97,4183.99,6.75,Awareness
12/12/2023,Facebook,Paid,Tablet,Blog,220,34,296,719,62.97,182,2.43,67.27,1.63,5,10,22367.67,83.55,9519.32,2.35,Awareness
6/11/2022,Google,Organic,Desktop,Product_Page,286,186,319,1231,33.42,294,3.86,29.94,4.46,14,14,61329.25,68.61,0,,Consideration
12/27/2023,Direct,No Media,Desktop,Product_Page,250,180,327,1351,29.67,322,4.13,30.57,4.78,16,16,52497.35,69.27,0,,Retention
10/13/2022,Affiliate,Cpc,Mobile,Blog,364,67,433,641,76.38,141,1.48,76.52,1.25,5,5,22408.06,83.17,6058.99,3.7,Awareness
12/12/2023,Affiliate,Cpc,Tablet,Promo_Page,301,90,329,1480,29.09,311,4.5,27.54,7.43,24,48,89737.03,64.5,2763.64,32.47,Decision
6/21/2023,Email,Newsletter,Tablet,Blog,531,235,583,1172,68.27,207,2.01,70.37,4.7,27,54,120030.69,67.81,0,,Awareness
8/17/2022,Google,Organic,Tablet,Product_Page,390,284,526,1373,52.56,220,2.61,50.28,3.15,17,17,36207.99,73.05,0,,Consideration
9/10/2025,Instagram,Paid,Mobile,Homepage,187,33,238,547,69.67,219,2.3,72.87,0.8,2,8,8734.62,82.24,6012.07,1.45,Consideration
2/2/2024,Google,Organic,Desktop,Homepage,543,371,708,2811,32.88,252,3.97,34.71,4.09,29,116,143449.24,71.1,0,,Consideration
6/13/2022,Instagram,Paid,Mobile,Category_Page,398,163,546,1420,52.47,194,2.6,50.51,2.57,14,28,48584.18,79.6,15639.45,3.11,Consideration
6/22/2023,Facebook,Paid,Desktop,Product_Page,459,94,646,2183,46.42,249,3.38,42.98,5.52,36,72,218870.76,68.3,16293.87,13.43,Consideration
4/21/2024,Tiktok,Paid,Mobile,Promo_Page,365,282,408,1216,47.74,246,2.98,42.56,5.43,22,22,86868.25,66.25,5683.4,15.28,Awareness
6/7/2023,Facebook,Paid,Tablet,Promo_Page,243,107,299,1091,43.37,284,3.65,42.91,6.91,21,21,75760.91,59.89,8648.96,8.76,Decision
9/1/2024,Google,Organic,Desktop,Product_Page,156,135,187,688,42.75,253,3.68,41.44,4.91,9,18,28320.47,66.8,0,,Consideration
3/5/2024,Direct,No Media,Desktop,Category_Page,60,46,86,368,30.61,282,4.28,33.11,6.24,5,5,28140.71,69.75,0,,Consideration
1/10/2024,Facebook,Paid,Mobile,Homepage,391,99,533,1428,53.33,197,2.68,49.28,3.08,16,16,63175.44,78.08,8763.83,7.21,Consideration
8/4/2024,Instagram,Paid,Mobile,Category_Page,140,42,150,422,57.6,239,2.81,49.26,2.58,4,4,6057.54,83.54,5350.85,1.13,Consideration
